timestamp,lat_deg,lon_deg,alt_m,vel_N_mps,vel_E_mps,vel_D_mps
1780397636.644008,52.513586760,13.322847684,27.293,1.1412,-0.2282,0.1282
1780397636.743946,52.513587721,13.322847340,27.279,1.0524,-0.2238,0.1158
1780397636.843926,52.513588652,13.322847023,27.270,1.1089,-0.2015,0.1141
1780397636.943917,52.513589716,13.322846745,27.256,1.2269,-0.1932,0.1189
1780397637.043999,52.513590860,13.322846451,27.246,1.2468,-0.1723,0.0933
1780397637.144093,52.513591960,13.322846235,27.237,1.2168,-0.1546,0.1017
1780397637.244040,52.513593049,13.322845994,27.226,1.2423,-0.1990,0.1428
1780397637.343851,52.513594192,13.322845647,27.209,1.2607,-0.1851,0.1383
1780397637.443755,52.513595313,13.322845448,27.198,1.2703,-0.1658,0.1238
1780397637.543663,52.513596474,13.322845158,27.184,1.3085,-0.1679,0.1246
1780397637.643712,52.513597666,13.322844952,27.173,1.2985,-0.1543,0.1197
1780397637.743975,52.513598814,13.322844701,27.160,1.2210,-0.1736,0.1202
1780397637.844225,52.513599868,13.322844438,27.149,1.1837,-0.1482,0.1397
1780397637.944523,52.513600948,13.322844262,27.132,1.2149,-0.1567,0.1280
1780397638.044928,52.513602061,13.322843973,27.123,1.2900,-0.1876,0.1195
1780397638.145168,52.513603276,13.322843705,27.108,1.3039,-0.1671,0.1093
1780397638.245118,52.513604408,13.322843478,27.101,1.2610,-0.1895,0.0713
1780397638.344926,52.513605541,13.322843146,27.094,1.2161,-0.2159,0.0655
1780397638.444824,52.513606592,13.322842841,27.088,1.1444,-0.2463,0.0633
1780397638.544773,52.513607598,13.322842418,27.081,1.1008,-0.2713,0.0551
1780397638.644793,52.513608572,13.322842040,27.077,1.1357,-0.2879,0.0472
1780397638.744745,52.513609641,13.322841568,27.072,1.2187,-0.3455,0.0511
1780397638.844693,52.513610763,13.322841019,27.067,1.1637,-0.3516,0.0293
1780397638.944805,52.513611734,13.322840528,27.066,0.9947,-0.3172,0.0330
1780397639.045068,52.513612555,13.322840080,27.060,0.8852,-0.3377,0.0309
1780397639.145457,52.513613332,13.322839527,27.060,0.9855,-0.3491,0.0168
1780397639.245682,52.513614333,13.322839045,27.057,1.2107,-0.3221,-0.0037
1780397639.345696,52.513615512,13.322838574,27.060,1.3490,-0.3518,-0.0006
1780397639.445720,52.513616760,13.322838005,27.057,1.1030,0.1326,-1.2324
1780397639.545701,52.513617496,13.322838965,27.307,0.9952,0.1874,-1.2276
1780397639.645689,52.513618550,13.322838559,27.303,1.1746,-0.2859,0.0324
1780397639.745639,52.513619608,13.322838121,27.300,1.1739,-0.2821,0.0609
1780397639.845512,52.513620659,13.322837726,27.290,1.0712,-0.2826,0.0597
1780397639.945365,52.513621532,13.322837287,27.289,1.0011,-0.2742,0.0251
1780397640.045143,52.513622456,13.322836917,27.285,1.1087,-0.2373,0.0349
1780397640.144877,52.513623521,13.322836587,27.282,1.1790,-0.2439,0.0401
1780397640.244633,52.513624572,13.322836197,27.277,1.2004,-0.2417,0.0331
1780397640.344352,52.513625675,13.322835874,27.275,1.2137,-0.2418,0.0359
1780397640.444015,52.513626748,13.322835485,27.270,1.1526,-0.2691,0.0472
1780397640.543757,52.513627742,13.322835081,27.266,1.0293,-0.2739,0.0468
1780397640.643577,52.513628595,13.322834677,27.261,0.9036,-0.2941,0.0331
1780397640.743669,52.513629366,13.322834212,27.259,0.8758,-0.3026,0.0196
1780397640.843979,52.513630174,13.322833781,27.257,0.9805,-0.3415,-0.0008
1780397640.944432,52.513631137,13.322833199,27.259,1.0920,-0.3756,-0.0296
1780397641.044897,52.513632147,13.322832666,27.263,1.1273,-0.3578,-0.0507
1780397641.145251,52.513633173,13.322832137,27.269,1.1543,-0.3496,-0.0377
1780397641.245530,52.513634229,13.322831629,27.271,1.1608,-0.3469,-0.0104
1780397641.345608,52.513635264,13.322831110,27.271,1.1367,-0.3427,-0.0214
1780397641.445400,52.513636273,13.322830617,27.275,1.1987,-0.3439,-0.0179
1780397641.545126,52.513637415,13.322830096,27.275,1.2531,-0.3551,-0.0166
1780397641.644843,52.513638520,13.322829571,27.278,1.1770,-0.3140,-0.0165
