timestamp,error_m
1.780397527031440496e+09,7.285929811018201008e+01
1.780397527131350994e+09,7.285933727098293389e+01
1.780397527231212616e+09,7.289321447826276312e+01
1.780397527331084251e+09,7.289355525109660050e+01
1.780397527430910110e+09,7.292122761589301660e+01
1.780397527530741692e+09,7.292170871768855989e+01
1.780397527630652666e+09,7.296013495313219721e+01
1.780397527730631351e+09,7.296049216920405911e+01
1.780397527830692291e+09,7.299959180690186145e+01
1.780397527930794001e+09,7.299952247232948821e+01
1.780397528030951262e+09,7.304146401826672275e+01
1.780397528131104231e+09,7.304116669881587143e+01
1.780397528231238365e+09,7.307057637304897924e+01
1.780397528331356049e+09,7.307044173225115458e+01
1.780397528431474209e+09,7.310884229760442565e+01
1.780397528531560898e+09,7.310883895118273301e+01
1.780397528631600618e+09,7.314682991955208990e+01
1.780397528731605768e+09,7.314696773955809306e+01
1.780397528831514597e+09,7.319080353250728876e+01
1.780397528931435108e+09,7.319123089142557603e+01
1.780397529031349659e+09,7.324779907841309523e+01
1.780397529131217957e+09,7.324813096321545913e+01
1.780397529231123209e+09,7.329440988293734449e+01
1.780397529331073999e+09,7.329446451736519919e+01
1.780397529431087017e+09,7.334521513035589635e+01
1.780397529531170845e+09,7.334515193286313206e+01
1.780397529631281614e+09,7.340417154274892653e+01
1.780397529731417179e+09,7.340413738286824241e+01
1.780397529831502914e+09,7.346108045746457549e+01
1.780397529931550980e+09,7.346098548735528766e+01
1.780397530031522751e+09,7.352003353342654179e+01
1.780397530131474018e+09,7.352023838480438656e+01
1.780397530231462479e+09,7.358592968603350926e+01
1.780397530331539869e+09,7.358605584794068477e+01
1.780397530431654453e+09,7.365279474594667874e+01
1.780397530531768799e+09,7.365246222819715172e+01
1.780397530631932020e+09,7.373750249482610286e+01
1.780397530732174873e+09,7.373698349912477568e+01
1.780397530832311869e+09,7.380494717588204878e+01
1.780397530932286978e+09,7.380493917750192168e+01
1.780397531032168388e+09,7.386209285475074182e+01
1.780397531132007837e+09,7.386223921397144920e+01
1.780397531231814623e+09,7.392722992954834638e+01
1.780397531331671476e+09,7.392734907554125812e+01
1.780397531431615591e+09,7.399481679844555515e+01
1.780397531531653166e+09,7.399476755064310396e+01
1.780397531631741047e+09,7.410357021579324055e+01
1.780397531731800079e+09,7.410345504507198200e+01
1.780397531831813574e+09,7.419803629024623604e+01
1.780397531931780815e+09,7.419788323964451138e+01
1.780397532031708002e+09,7.427898266574935349e+01
1.780397532131761551e+09,7.427867044143317798e+01
1.780397532231839418e+09,7.434159682969107052e+01
1.780397532331937313e+09,7.434141680899463722e+01
1.780397532432093382e+09,7.441850283449365122e+01
1.780397532532192230e+09,7.441961555853593779e+01
1.780397532632324696e+09,7.452476064465514582e+01
1.780397532732695103e+09,7.452451754558208563e+01
1.780397532832348824e+09,7.462006730527187415e+01
1.780397532932358027e+09,7.462019545539642706e+01
1.780397533032387495e+09,7.468459983159446836e+01
1.780397533132363319e+09,7.468493521865389084e+01
1.780397533232308149e+09,7.478592181181821275e+01
1.780397533332232475e+09,7.478645326915916769e+01
1.780397533432178259e+09,7.490353396271521547e+01
1.780397533532130241e+09,7.490377362999620914e+01
1.780397533632113695e+09,7.498075426525646492e+01
1.780397533732250214e+09,7.498077318452143913e+01
1.780397533832462788e+09,7.503866404325962947e+01
1.780397533932729244e+09,7.503848998207530485e+01
1.780397534032902718e+09,7.513015290919793188e+01
1.780397534132884502e+09,7.513001855855311817e+01
1.780397534232746601e+09,7.520398894940500156e+01
1.780397534332650900e+09,7.520395245219140179e+01
1.780397534432603121e+09,7.531343209507008396e+01
1.780397534532528162e+09,7.531379386950172261e+01
1.780397534632348776e+09,7.540865664993449968e+01
1.780397534732112885e+09,7.540912090813220914e+01
1.780397534831922770e+09,7.554125689874990712e+01
1.780397534931876421e+09,7.554145314153184643e+01
1.780397535032007694e+09,7.563489815450132880e+01
1.780397535132169008e+09,7.563459267604180525e+01
1.780397535232383013e+09,7.565026389537320028e+01
1.780397535332570076e+09,7.564975250039954346e+01
1.780397535432707548e+09,7.565612750111503715e+01
1.780397535532754183e+09,7.565561612628641797e+01
1.780397535632756948e+09,7.574941808643896479e+01
1.780397535732726812e+09,7.574922953754047228e+01
1.780397535832690477e+09,7.583903315180801030e+01
1.780397535932562351e+09,7.584058326670373162e+01
1.780397536032352924e+09,7.593362653173056742e+01
1.780397536132187128e+09,7.593342428683385492e+01
1.780397536232128859e+09,7.601593238091378169e+01
1.780397536332072973e+09,7.601519133191780497e+01
1.780397536432082891e+09,7.607599972729607885e+01
1.780397536532171011e+09,7.607471543734710906e+01
1.780397536632321119e+09,7.612349233445898733e+01
1.780397536732474327e+09,7.612197579378793932e+01
1.780397536832583666e+09,7.616956605872006492e+01
1.780397536932697535e+09,7.616790848563998395e+01
1.780397537032786131e+09,7.620234578681905191e+01
1.780397537132848740e+09,7.620108352431327603e+01
1.780397537232872009e+09,7.624971821550049356e+01
1.780397537332855225e+09,7.624887971135738951e+01
1.780397537432780743e+09,7.630828427746807563e+01
1.780397537532660484e+09,7.630850243942435895e+01
1.780397537632467270e+09,7.636762809210411262e+01
1.780397537732189178e+09,7.636885772304303543e+01
1.780397537831955671e+09,7.645163641390441001e+01
1.780397537931819916e+09,7.645406929025219256e+01
1.780397538031742573e+09,7.654779657601322640e+01
1.780397538131785631e+09,7.655222297166415046e+01
1.780397538231927156e+09,7.666321802741089186e+01
1.780397538332192659e+09,7.666891249602765868e+01
1.780397538432504416e+09,7.679496857522390485e+01
1.780397538532687902e+09,7.680175968347334958e+01
1.780397538632818222e+09,7.692847875514192424e+01
1.780397538732878685e+09,7.693611357907803949e+01
1.780397538832914591e+09,7.707972208050256313e+01
1.780397538932926893e+09,7.708709381219931345e+01
1.780397539032826900e+09,7.728923532426978227e+01
1.780397539132714510e+09,7.729524188289018127e+01
1.780397539232644558e+09,7.747324077421217225e+01
1.780397539332583427e+09,7.747602517085559271e+01
1.780397539432598829e+09,7.767846398966091215e+01
1.780397539532742739e+09,7.767579024798402543e+01
1.780397539632937193e+09,7.781376049415075613e+01
1.780397539733122826e+09,7.780305241712770226e+01
1.780397539833214045e+09,7.790274096828956374e+01
1.780397539933182478e+09,7.788192101144896640e+01
1.780397540033116579e+09,7.796085220297422325e+01
1.780397540133055449e+09,7.792786577833166461e+01
1.780397540232940435e+09,7.799802700402850064e+01
1.780397540332776546e+09,7.795261595537169796e+01
1.780397540432728052e+09,7.802216975006641064e+01
1.780397540532776356e+09,7.797482135316337803e+01
1.780397540632868290e+09,7.797993001557668435e+01
1.780397540732928276e+09,7.795589211990242973e+01
1.780397540832924604e+09,7.799620540893364762e+01
1.780397540932919741e+09,7.798648910335238327e+01
1.780397541032899618e+09,7.807132176761717801e+01
1.780397541132845402e+09,7.805837372120699058e+01
1.780397541232883215e+09,7.816551438607211821e+01
1.780397541333078623e+09,7.814151309679071744e+01
1.780397541433359385e+09,7.820913461709703540e+01
1.780397541533548832e+09,7.814689224791735001e+01
1.780397541633653879e+09,7.818756321163718326e+01
1.780397541733594179e+09,7.811748651302684721e+01
1.780397541833515882e+09,7.818308192946614099e+01
1.780397541933393955e+09,7.811693447303747462e+01
1.780397542033364058e+09,7.821676338346551915e+01
1.780397542133299828e+09,7.814860326082140318e+01
1.780397542233340502e+09,7.819864074513968433e+01
1.780397542333437681e+09,7.813136391608807685e+01
1.780397542433461666e+09,7.821550346631049422e+01
1.780397542533295393e+09,7.821102285743697280e+01
1.780397542633080244e+09,7.828511699481960306e+01
1.780397542732887506e+09,7.820371014220893358e+01
1.780397542832923174e+09,7.830016779330108534e+01
1.780397542932983398e+09,7.822459689113843240e+01
1.780397543033069134e+09,7.835317425157201399e+01
1.780397543133128166e+09,7.828351582605125714e+01
1.780397543233222246e+09,7.833653401578284559e+01
1.780397543333358526e+09,7.827212850918355969e+01
1.780397543433430433e+09,7.836573377936683471e+01
1.780397543533483028e+09,7.830228069907120414e+01
1.780397543633575916e+09,7.843926565508280646e+01
1.780397543733588219e+09,7.837972434816688860e+01
1.780397543833679914e+09,7.844731685309822922e+01
1.780397543933546782e+09,7.838811767876164538e+01
1.780397544033614874e+09,7.847872442438740848e+01
1.780397544133763552e+09,7.841308805726178832e+01
1.780397544233919382e+09,7.847407029157126601e+01
1.780397544333980322e+09,7.841211613917965906e+01
1.780397544433919430e+09,7.850023488310078790e+01
1.780397544533904314e+09,7.843869379250665475e+01
1.780397544633853912e+09,7.849431801716829682e+01
1.780397544733746767e+09,7.842613757198392932e+01
1.780397544833547831e+09,7.847402697182985776e+01
1.780397544933325052e+09,7.840407560445748913e+01
1.780397545033170938e+09,7.846459902114213492e+01
1.780397545133073568e+09,7.839372775926632642e+01
1.780397545233059883e+09,7.846058446045374524e+01
1.780397545333126068e+09,7.839586102607557905e+01
1.780397545433277369e+09,7.844498591725891856e+01
1.780397545533424854e+09,7.837694510208505960e+01
1.780397545633658886e+09,7.845676858805505560e+01
1.780397545733776808e+09,7.838718733457146470e+01
1.780397545833688736e+09,7.845168252566789135e+01
1.780397545933490276e+09,7.838114191825800958e+01
1.780397546033300161e+09,7.842893490745053953e+01
1.780397546133149147e+09,7.835996527997215821e+01
1.780397546233240128e+09,7.840837890408859323e+01
1.780397546333423615e+09,7.833759336789027827e+01
1.780397546433331966e+09,7.837195734869126795e+01
1.780397546533424616e+09,7.828511601934201281e+01
1.780397546633520126e+09,7.830936821057233033e+01
1.780397546733592987e+09,7.824060860993094479e+01
1.780397546833621740e+09,7.829631398044487867e+01
1.780397546933513880e+09,7.823041953231874857e+01
1.780397547033480644e+09,7.825786080007405587e+01
1.780397547133546591e+09,7.818348900040271587e+01
1.780397547233717918e+09,7.822085427024488524e+01
1.780397547333894253e+09,7.816189297033970718e+01
1.780397547433983326e+09,7.823052242340574480e+01
1.780397547533883095e+09,7.817741470103773338e+01
1.780397547633759260e+09,7.823498818678861255e+01
1.780397547733630657e+09,7.817345492222554526e+01
1.780397547833420992e+09,7.824102113306253159e+01
1.780397547933260918e+09,7.819080818441109670e+01
1.780397548033194065e+09,7.826588184880085919e+01
1.780397548133241415e+09,7.820749790151944580e+01
1.780397548233362913e+09,7.826517243810388891e+01
1.780397548333416224e+09,7.820367199981792794e+01
1.780397548433338881e+09,7.825045884454843304e+01
1.780397548533239841e+09,7.818197836094597619e+01
1.780397548633097649e+09,7.821923188571710739e+01
1.780397548733000278e+09,7.813053474104781060e+01
1.780397548833122492e+09,7.814443791762998615e+01
1.780397548933366537e+09,7.807189647083771433e+01
1.780397549033618450e+09,7.811624989273886399e+01
1.780397549133762121e+09,7.805749932924759094e+01
1.780397549233768463e+09,7.810356155237063547e+01
1.780397549333626986e+09,7.803448723695257172e+01
1.780397549433430195e+09,7.803312271876389161e+01
1.780397549533205032e+09,7.795812561256111906e+01
1.780397549633062601e+09,7.797914230364045807e+01
1.780397549733072996e+09,7.789982379796404643e+01
1.780397549833220005e+09,7.791889396592299022e+01
1.780397549933344603e+09,7.784722783728388151e+01
1.780397550033404350e+09,7.788014653662585829e+01
1.780397550133414984e+09,7.780916182993591690e+01
1.780397550233447313e+09,7.785141416990313701e+01
1.780397550333507061e+09,7.777993198052774915e+01
1.780397550433624029e+09,7.779737243909976030e+01
1.780397550533732176e+09,7.772512123810426488e+01
1.780397550633848906e+09,7.771781544995788238e+01
1.780397550733974934e+09,7.764221380805017247e+01
1.780397550834108829e+09,7.766297477626471846e+01
1.780397550934151173e+09,7.762530239956745959e+01
1.780397551034216404e+09,7.765761262684290500e+01
1.780397551134269476e+09,7.758510973943420197e+01
1.780397551234259367e+09,7.758603511323916280e+01
1.780397551334171534e+09,7.751007721875598122e+01
1.780397551434091091e+09,7.750403415411132357e+01
1.780397551533967972e+09,7.742723726120267713e+01
1.780397551633875608e+09,7.751089845620957419e+01
1.780397551733785629e+09,7.743996739720965650e+01
1.780397551833727598e+09,7.753498974868865901e+01
1.780397551933687210e+09,7.745054390099019770e+01
1.780397552033673763e+09,7.754051095428144436e+01
1.780397552133613586e+09,7.745461218102789758e+01
1.780397552233599186e+09,7.751305208871448826e+01
1.780397552333567381e+09,7.744803037662948952e+01
1.780397552433598995e+09,7.751736452339773109e+01
1.780397552533744574e+09,7.742890680613255938e+01
1.780397552633846760e+09,7.751885896792775554e+01
1.780397552733803272e+09,7.744224117175924960e+01
1.780397552833872318e+09,7.756213826224211516e+01
1.780397552933947802e+09,7.749732339804987191e+01
1.780397553034079790e+09,7.765619024105116353e+01
1.780397553134132385e+09,7.758216553968790663e+01
1.780397553234148026e+09,7.774950598016316405e+01
1.780397553334140301e+09,7.764973830537819310e+01
1.780397553434245110e+09,7.776660154859381180e+01
1.780397553534161806e+09,7.768194243076705163e+01
1.780397553634100676e+09,7.776238194760844635e+01
1.780397553734056234e+09,7.767988461978467285e+01
1.780397553834028482e+09,7.774453475315033302e+01
1.780397553934049845e+09,7.768655250336099982e+01
1.780397554034056187e+09,7.776177946140491315e+01
1.780397554134118557e+09,7.770120347442718867e+01
1.780397554234209538e+09,7.774445174891705790e+01
1.780397554334326267e+09,7.766607876041562974e+01
1.780397554434290171e+09,7.767493426849398475e+01
1.780397554534276724e+09,7.760032754284593182e+01
1.780397554634149790e+09,7.761756676122763565e+01
1.780397554734086514e+09,7.755299442536026788e+01
1.780397554833970070e+09,7.756510596898127119e+01
1.780397554933943510e+09,7.749957490163689044e+01
1.780397555033967972e+09,7.752337866500872110e+01
1.780397555133878708e+09,7.744684802090144160e+01
1.780397555233796835e+09,7.740585076938329223e+01
1.780397555333676100e+09,7.732485498409289448e+01
1.780397555433734655e+09,7.729395602616574479e+01
1.780397555533844948e+09,7.721835441372022046e+01
1.780397555634016275e+09,7.720535926708964780e+01
1.780397555734137058e+09,7.714004876044346304e+01
1.780397555834165812e+09,7.711584329876592392e+01
1.780397555934120417e+09,7.705327647695457927e+01
1.780397556034014225e+09,7.703522159566824712e+01
1.780397556133903027e+09,7.695523408803587984e+01
1.780397556233864307e+09,7.694222160626952700e+01
1.780397556334431648e+09,7.685560348311810230e+01
1.780397556434155941e+09,7.685474390027263780e+01
1.780397556534386158e+09,7.678595830249027188e+01
1.780397556634608030e+09,7.681914053775570039e+01
1.780397556734641075e+09,7.675274568050343760e+01
1.780397556834601641e+09,7.681466753571821471e+01
1.780397556934484005e+09,7.673652576351264543e+01
1.780397557034336805e+09,7.680433281935528100e+01
1.780397557134159803e+09,7.671427301787917941e+01
1.780397557233955383e+09,7.678096782636087880e+01
1.780397557333781481e+09,7.669533861263229824e+01
1.780397557433619022e+09,7.675514410048498348e+01
1.780397557533426523e+09,7.666644839522979282e+01
1.780397557633457184e+09,7.668669831684613314e+01
1.780397557733805656e+09,7.659933031422801264e+01
1.780397557834279537e+09,7.663813593849815220e+01
1.780397557934861422e+09,7.654017463820107992e+01
1.780397558035377264e+09,7.662443866931616299e+01
1.780397558135783434e+09,7.653066467454880240e+01
1.780397558236149549e+09,7.670677742646186914e+01
1.780397558336321592e+09,7.663351812875086466e+01
1.780397558436271667e+09,7.691482941295529940e+01
1.780397558536062002e+09,7.681654490822026560e+01
1.780397558635718584e+09,7.695456005267269006e+01
1.780397558735361099e+09,7.685502619668946522e+01
1.780397558834952593e+09,7.697932583060325840e+01
1.780397558934542179e+09,7.689031478673388165e+01
1.780397559034333229e+09,7.708672000567413818e+01
1.780397559134210587e+09,7.699130267508006398e+01
1.780397559234153271e+09,7.711170446676692336e+01
1.780397559334146500e+09,7.703016315535853664e+01
1.780397559434100151e+09,7.709102655306833185e+01
1.780397559534142256e+09,7.700006104447406585e+01
1.780397559634279966e+09,7.708220896838942338e+01
1.780397559734478951e+09,7.701986858242193534e+01
1.780397559834696770e+09,7.706043022208852733e+01
1.780397559934844017e+09,7.698856738551093315e+01
1.780397560034937859e+09,7.697124042190105797e+01
1.780397560134929657e+09,7.687909319801644870e+01
1.780397560234817266e+09,7.686241062841081373e+01
1.780397560334650993e+09,7.677698002412878964e+01
1.780397560434469461e+09,7.676383012872695133e+01
1.780397560534349203e+09,7.668267377949753438e+01
1.780397560634199142e+09,7.663623169868164098e+01
1.780397560734054327e+09,7.654627958700351087e+01
1.780397560833993196e+09,7.650629292251095137e+01
1.780397560934102058e+09,7.642899933916224597e+01
1.780397561034270287e+09,7.635769793404627137e+01
1.780397561134530544e+09,7.626101152220653034e+01
1.780397561234754086e+09,7.616807949672693212e+01
1.780397561334816456e+09,7.608694857382714360e+01
1.780397561434768915e+09,7.607320762287764637e+01
1.780397561534657001e+09,7.600100117731456351e+01
1.780397561634530783e+09,7.595147791261173609e+01
1.780397561734389067e+09,7.586653247850487958e+01
1.780397561834332943e+09,7.582728407669955573e+01
1.780397561934293270e+09,7.574613939070452773e+01
1.780397562034243584e+09,7.570827563006288585e+01
1.780397562134261847e+09,7.562863832487423110e+01
1.780397562234392881e+09,7.554348485922633927e+01
1.780397562334743977e+09,7.545965269645131457e+01
1.780397562435214281e+09,7.540772275462288121e+01
1.780397562535526514e+09,7.530837236743400354e+01
1.780397562635694742e+09,7.523975901360913099e+01
1.780397562735664368e+09,7.513132902294773885e+01
1.780397562835474491e+09,7.510320527598985052e+01
1.780397562935153723e+09,7.500691721846220616e+01
1.780397563034685373e+09,7.498993946850342240e+01
1.780397563134254694e+09,7.488569485257640679e+01
1.780397563233942032e+09,7.487597726737712378e+01
1.780397563333788157e+09,7.477357960173165452e+01
1.780397563433769941e+09,7.473201821482257401e+01
1.780397563533893585e+09,7.462996725647947471e+01
1.780397563634078741e+09,7.463103222107493195e+01
1.780397563734325171e+09,7.451920661612324182e+01
1.780397563834550381e+09,7.456178648099431427e+01
1.780397563934790611e+09,7.445932044268683114e+01
1.780397564035055637e+09,7.452838670024084422e+01
1.780397564135187149e+09,7.442672932606278380e+01
1.780397564235213280e+09,7.445778252323455604e+01
1.780397564335080862e+09,7.436186914317782737e+01
1.780397564434831381e+09,7.445211377295579780e+01
1.780397564534585953e+09,7.436112458357315802e+01
1.780397564634376764e+09,7.444363614700759513e+01
1.780397564734288692e+09,7.427059317989611031e+01
1.780397564834311247e+09,7.431264507064277325e+01
1.780397564934460402e+09,7.421903408663700930e+01
1.780397565034597397e+09,7.428082167205904796e+01
1.780397565134685278e+09,7.420439249382209823e+01
1.780397565234778643e+09,7.426109549012358002e+01
1.780397565334903240e+09,7.416478185961652514e+01
1.780397565435091257e+09,7.419687854898593571e+01
1.780397565535267591e+09,7.410470513273115500e+01
1.780397565635418177e+09,7.415519207757793652e+01
1.780397565735449076e+09,7.406033045137144200e+01
1.780397565835433483e+09,7.409150556113509367e+01
1.780397565935375452e+09,7.400023586242851081e+01
1.780397566035345316e+09,7.399865180065722825e+01
1.780397566135357857e+09,7.390267407372144248e+01
1.780397566235376120e+09,7.389940507750033305e+01
1.780397566335389853e+09,7.380116710216276488e+01
1.780397566435455084e+09,7.379998763903270742e+01
1.780397566535430193e+09,7.372231256668622734e+01
1.780397566635362387e+09,7.373604310365134040e+01
1.780397566735239267e+09,7.364369663504839991e+01
1.780397566835228920e+09,7.364394008433026784e+01
1.780397566935299158e+09,7.354754178157267575e+01
1.780397567035369396e+09,7.356168707784085825e+01
1.780397567135275126e+09,7.347652917211793522e+01
1.780397567235386848e+09,7.350367209857749629e+01
1.780397567335513592e+09,7.340723417479328816e+01
1.780397567435608864e+09,7.340875427034980305e+01
1.780397567535652399e+09,7.331436218770340929e+01
1.780397567635626554e+09,7.331904571366513323e+01
1.780397567735656977e+09,7.323917649265365526e+01
1.780397567835722923e+09,7.324228289462982389e+01
1.780397567935779810e+09,7.314871126045132144e+01
1.780397568035825014e+09,7.327854606307236907e+01
1.780397568135965109e+09,7.317854244939729824e+01
1.780397568236021757e+09,7.339157923319064025e+01
1.780397568336033344e+09,7.329740653983705556e+01
1.780397568435818195e+09,7.343733136170796172e+01
1.780397568535548449e+09,7.334104649259501230e+01
1.780397568635311127e+09,7.341328106761868355e+01
1.780397568735134363e+09,7.331426239446967941e+01
1.780397568835071087e+09,7.347868161753824268e+01
1.780397568935053825e+09,7.337162504890071091e+01
1.780397569035095453e+09,7.353389939800844388e+01
1.780397569135139227e+09,7.342738564515481414e+01
1.780397569235288143e+09,7.358837375958039217e+01
1.780397569335527658e+09,7.349514738687275894e+01
1.780397569435544014e+09,7.356715755919844923e+01
1.780397569535494328e+09,7.345680861980144982e+01
1.780397569635436773e+09,7.350413562493153563e+01
1.780397569735509396e+09,7.339313209282937578e+01
1.780397569835597515e+09,7.331041621193094215e+01
1.780397569935759306e+09,7.321476812753651586e+01
1.780397570035922527e+09,7.311191589092672416e+01
1.780397570135953188e+09,7.301070556112814813e+01
1.780397570235942841e+09,7.285230234459550047e+01
1.780397570335867882e+09,7.275551651410353315e+01
1.780397570435666323e+09,7.258965535160706395e+01
1.780397570535396576e+09,7.250536324791741549e+01
1.780397570635143757e+09,7.234673832007284489e+01
1.780397570735072374e+09,7.226022341126643767e+01
1.780397570835221529e+09,7.210361793346990567e+01
1.780397570935436726e+09,7.200390043064247436e+01
1.780397571035697222e+09,7.184880231701771436e+01
1.780397571135807991e+09,7.175722330822772221e+01
1.780397571235751390e+09,7.161877583820795223e+01
1.780397571335571289e+09,7.151806107865064632e+01
1.780397571435367584e+09,7.137237365928704946e+01
1.780397571535147190e+09,7.126728035758857516e+01
1.780397571634979248e+09,7.114227313305177347e+01
1.780397571735042095e+09,7.103966260239477037e+01
1.780397571835380316e+09,7.091520105704266541e+01
1.780397571935818195e+09,7.083186420075207934e+01
1.780397572036181927e+09,7.072399749707498984e+01
1.780397572136351824e+09,7.065189219047942970e+01
1.780397572236455202e+09,7.056648942402539149e+01
1.780397572336475849e+09,7.049356860414556536e+01
1.780397572436439514e+09,7.038842168645508934e+01
1.780397572536314726e+09,7.030169662911110606e+01
1.780397572636146069e+09,7.018175821559472638e+01
1.780397572735954523e+09,7.008996858652244555e+01
1.780397572835744858e+09,7.001114507495108796e+01
1.780397572935600758e+09,6.993676422551415328e+01
1.780397573035460711e+09,6.994034251988991002e+01
1.780397573135457993e+09,6.985662961955793548e+01
1.780397573235581636e+09,6.985605882119537569e+01
1.780397573335798740e+09,6.975906426198764620e+01
1.780397573435876608e+09,6.974754317177260532e+01
1.780397573535920620e+09,6.965472491248330300e+01
1.780397573635867596e+09,6.967782544735906924e+01
1.780397573735750675e+09,6.960417481657823657e+01
1.780397573835651159e+09,6.965864051967835735e+01
1.780397573935604334e+09,6.957995939720319711e+01
1.780397574035585642e+09,6.966687539820223662e+01
1.780397574135685205e+09,6.958539747529283659e+01
1.780397574235763788e+09,6.967555284549979433e+01
1.780397574335755825e+09,6.959340110780649979e+01
1.780397574435741186e+09,6.967885472577665951e+01
1.780397574535757542e+09,6.960304381833533682e+01
1.780397574635780573e+09,6.967595961655948145e+01
1.780397574735843897e+09,6.959430855661700832e+01
1.780397574835936308e+09,6.965850752112574185e+01
1.780397574935892582e+09,6.957039909437305880e+01
1.780397575035712481e+09,6.961776968913018493e+01
1.780397575135476112e+09,6.951614910566013350e+01
1.780397575235257626e+09,6.950245212759887181e+01
1.780397575335011005e+09,6.939824593101806727e+01
1.780397575434869289e+09,6.938241642340375392e+01
1.780397575535001040e+09,6.929081748401320340e+01
1.780397575635359287e+09,6.928785338038733244e+01
1.780397575735806942e+09,6.921333022913610478e+01
1.780397575836152792e+09,6.920620926291002206e+01
1.780397575936321020e+09,6.912846176097714590e+01
1.780397576036338806e+09,6.915333777685047778e+01
1.780397576136181355e+09,6.909552199867511035e+01
1.780397576235916853e+09,6.917010230385511704e+01
1.780397576335749865e+09,6.909584235025064913e+01
1.780397576435668945e+09,6.917425156097034744e+01
1.780397576535691023e+09,6.908707536474668132e+01
1.780397576635648012e+09,6.921441148971065616e+01
1.780397576735661983e+09,6.913834295472729252e+01
1.780397576835755825e+09,6.929129386847495198e+01
1.780397576935830116e+09,6.922855017723517790e+01
1.780397577036049366e+09,6.938054692351663277e+01
1.780397577136215925e+09,6.930987142693051339e+01
1.780397577236295938e+09,6.943418086479698559e+01
1.780397577336316824e+09,6.936425239850940727e+01
1.780397577436337709e+09,6.946022704162190564e+01
1.780397577536365509e+09,6.938663168220108446e+01
1.780397577636320591e+09,6.947350623635418287e+01
1.780397577736230135e+09,6.939884326702295425e+01
1.780397577836211205e+09,6.946419727146050604e+01
1.780397577936161280e+09,6.939356886442917016e+01
1.780397578036024332e+09,6.944631057698551047e+01
1.780397578135945320e+09,6.937794935833288434e+01
1.780397578235864878e+09,6.944041266869639628e+01
1.780397578335844040e+09,6.936556933774502909e+01
1.780397578435885906e+09,6.942987598142893546e+01
1.780397578535953522e+09,6.936238095577157026e+01
1.780397578636103630e+09,6.945286280883979657e+01
1.780397578736072302e+09,6.940109754401619568e+01
1.780397578835978508e+09,6.948767479067208797e+01
1.780397578935814142e+09,6.944349565004108626e+01
1.780397579035694599e+09,6.942695341452323987e+01
1.780397579135606766e+09,6.936604373781769084e+01
1.780397579235605955e+09,6.931595319601086658e+01
1.780397579335643530e+09,6.923956382292408307e+01
1.780397579435671568e+09,6.915644368362865180e+01
1.780397579535627365e+09,6.909019002800209819e+01
1.780397579635515451e+09,6.898438832441148350e+01
1.780397579735376835e+09,6.891839794199849223e+01
1.780397579835267067e+09,6.874861769856835281e+01
1.780397579935304165e+09,6.867486000734305662e+01
1.780397580035456181e+09,6.847163873421851576e+01
1.780397580135613441e+09,6.841186348414713336e+01
1.780397580235726357e+09,6.819606726627148419e+01
1.780397580335847855e+09,6.812670567276784084e+01
1.780397580435960293e+09,6.792330128528834621e+01
1.780397580535970926e+09,6.785491909574137992e+01
1.780397580635921001e+09,6.769948572287698596e+01
1.780397580735945463e+09,6.763613273282710736e+01
1.780397580836021900e+09,6.750798613808591142e+01
1.780397580936099291e+09,6.744148754684876224e+01
1.780397581036044836e+09,6.731672776742122721e+01
1.780397581135879993e+09,6.724727633333937149e+01
1.780397581235785246e+09,6.713695136193786084e+01
1.780397581335673809e+09,6.704917969447421910e+01
1.780397581435739756e+09,6.690526960516677946e+01
1.780397581536181688e+09,6.681489768038633770e+01
1.780397581636650324e+09,6.671113476492710959e+01
1.780397581736926794e+09,6.665684210534847409e+01
1.780397581837042093e+09,6.660340626503099770e+01
1.780397581937035799e+09,6.655487246759699360e+01
1.780397582036814451e+09,6.650297777837913316e+01
1.780397582136511564e+09,6.643102049754433835e+01
1.780397582236246109e+09,6.637552155333024473e+01
1.780397582336074829e+09,6.629310392123383622e+01
1.780397582436106205e+09,6.624488840142566914e+01
1.780397582536260128e+09,6.616333886958339860e+01
1.780397582636400938e+09,6.612361655681374373e+01
1.780397582736428976e+09,6.603842461224607518e+01
1.780397582836415529e+09,6.600322355682656905e+01
1.780397582936349154e+09,6.592617165716401928e+01
1.780397583036211967e+09,6.590013581794519837e+01
1.780397583135976553e+09,6.581590129598875194e+01
1.780397583235724688e+09,6.579735456855952691e+01
1.780397583335511446e+09,6.572918181534861048e+01
1.780397583435502052e+09,6.572346022122248144e+01
1.780397583535688400e+09,6.564731567744212271e+01
1.780397583635959864e+09,6.564431912469795805e+01
1.780397583736141920e+09,6.557895974139988482e+01
1.780397583836210489e+09,6.564533829326857983e+01
1.780397583936203241e+09,6.558332425578596769e+01
1.780397584036239862e+09,6.559668848592191637e+01
1.780397584136207819e+09,6.553046538204313265e+01
1.780397584236139536e+09,6.555106991510761816e+01
1.780397584336232424e+09,6.548430291191148456e+01
1.780397584436420202e+09,6.548665406388271037e+01
1.780397584536556005e+09,6.540400497091459897e+01
1.780397584636529922e+09,6.540752617557390636e+01
1.780397584736403465e+09,6.533921125519995599e+01
1.780397584836362123e+09,6.535010196264504145e+01
1.780397584936363459e+09,6.528384751875071856e+01
1.780397585036446810e+09,6.527543639300316158e+01
1.780397585136619568e+09,6.519266531981358526e+01
